id,kode,nama,categoryId,mitra,stok,modal,p1,p2,p3,p4,lokasiItem,lokasiStock,notes
12979,MITSOLIP-VEGRR,OLI POMP ASSY VEGA RR MITSUDA TK2-C,,,0,58000,97000,63800,66700,69600,,,
12987,MITSOLIP-XEORC,OLI POMP ASSY XEON RC MITSUDA TK2-C,,,0,67700,112000,74470,77855,81240,,,
13003,MITSOLIP-YB,OLI POMP ASSY YB 100 MITSUDA TK2-C,,,0,65500,114500,72050,75325,78600,,,
12966,MITSOLI-SUP125HEL,OLI POMP ASSY SUPRA 125 HELM INK MITSUDA TK2-C,,,0,43300,74500,47630,49795,51960,,,
13717,MITSPDSL-BEAF1,PEDAL SLAH BEAT FI MITSUDA,,,0,36200,58500,40000,42000,44500,,,
13729,MITSPDSL-CBRVER,PEDAL SLAH CBR VERSA 18 MITSUDA,,,0,58100,98500,64500,67500,70500,,,
13746,MITSPDSL-FINO,PEDAL SLAH FINO 125 MITSUDA,,,0,38100,63500,42500,44500,46500,,,
13757,MITSPDSL-FREGO,PEDAL SLAH FREEGO MITSUDA,,,0,38100,64500,42000,44000,46000,,,
13785,MITSPDSL-GTR,PEDAL SLAH GTR 2016/19 MITSUDA,,,0,63000,107000,70000,73000,76500,,,
13930,MITSPDSL-SCOESP,PEDAL SLAH SCOPY ESP MITSUDA,,,0,36200,58500,40000,42000,44500,,,
13997,MITSPDSL-VAR150,PEDAL SLAH VARIO 150 MITSUDA,,,0,31200,52500,35000,36500,38500,,,
14010,MITSPDSL-VERSA,PEDAL SLAH VERSA MITSUDA,,,0,58500,93500,64500,67500,70500,,,
16532,MITSPLSRS-CRYP,PULSER SPUL CRYPTON CDI MITSUDA,,,0,40300,65500,44330,46345,48360,,,
16284,MITSPULLY-NEXFI,PULLY ASSY NEX FI MITSUDA,,,0,398000,637000,437800,457700,477600,,,
16460,MITSPULLY-XEON,PULLY ONLY XEON/RC  MITSUDA,,,0,243600,390000,267960,280500,292500,,,
16456,MITSPULLY-XEONGT,PULLY ONLY XEON GT 125 MITSUDA,,,0,278000,445000,305800,320000,334000,,,
16314,MITSPULLY-XRIDE,PULLY ASSY X-RIDE MITSUDA,,,0,428000,670000,470800,492200,513600,,,
14078,MITSPVERS-BLI,PEDAL VERSNELING BLITZ MITSUDA,,,0,36000,61500,40000,42000,44000,,,
14084,MITSPVERS-CBR,PEDAL VERSNELING CBR 150 MITSUDA,,,0,23300,39500,26000,27000,28500,,,
14087,MITSPVERS-CRF,PEDAL VERSNELING CRF 150 MITSUDA,,,0,23300,39500,26000,27500,28500,,,
14154,MITSPVERS-GTR,PEDAL VERSNELING GTR MITSUDA,,,0,44800,76500,49500,51500,54000,,,
14303,MITSPVERS-SON,PEDAL VERSNELING SONIC NEW K56 MITSUDA,,,0,45300,76500,50000,52500,55000,,,
14364,MITSPVERS-VZR,PEDAL VERSNELING VEGA ZR MITSUDA TK2-B,,,0,31000,49500,34100,36000,37500,,,
17892,MITSRGANDAA-KAR,RUMAH GANDA KARISMA/SUPRAX 125 ASSY MITSUDA TK2-B,,,0,218000,348000,239800,250700,261600,,,
17905,MITSRGANDAA-LEG,RUMAH GANDA LEGENDA ASSY MITSUDA,,,0,172500,275500,190000,198500,207000,,,
17925,MITSRGANDA-RC80,RUMAH GANDA RC80 MITSUDHA,,,0,110000,176500,121000,126500,132000,,,
18137,MITSRMHROL-XEON,RUMAH ROLLER XEON ASSY MITSUDA,,,0,151900,213000,167100,175000,183000,,,
17458,MITSROTAKB-BEATFI,ROTAK INJEKSI BEAT FI 2017 MITSUDA,,,0,156200,239500,171900,180000,187500,,,
18693,MITSSKEP-FITNEW,SKEP SUPRA FIT NEW MITSUDA,,,0,20700,34500,22770,23805,24840,,,
18671,MITSSKEP-RC100,SKEP RC100 MITSUDA,,,0,20700,34500,22770,23805,24840,,,
18673,MITSSKEP-REVOABS,SKEP REVO ABS MITSUDA,,,0,20700,34500,22770,23805,24840,,,
18683,MITSSKEP-SATR,SKEP SATRIA 6SP MITSUDA,,,0,20700,34500,22770,23805,24840,,,
18696,MITSSKEP-SUP125,SKEP SUPRA125 MITSUDA,,,0,20700,34500,22770,23805,24840,,,
18700,MITSSKEP-V80,SKEP V80 MITSUDA,,,0,16500,29000,18150,18975,19800,,,
19330,MITSSPUL-NEXF1,SPUL ASSY NEX F1 MITSUDA,,,0,198000,321000,218000,228000,238000,,,
19364,MITSSPUL-RX,SPUL ASSY RX 100 MITSUDA,,,0,157000,252000,172700,181000,189000,,,
19395,MITSSPUL-SHOO,SPUL ASSY SHOOTER MITSUDA,,,0,187000,315000,206000,215000,224500,,,
19750,MITSSWITN-BLADEN,SWIT NETRAL BLADE NEW MITSUDA,,,0,20000,35500,22000,23000,24000,,,
19759,MITSSWITN-JUPROBOT,SWIT NETRAL JUP Z 2010 MITSUDA,,,0,19700,32500,21670,22655,23640,,,
19762,MITSSWITN-JUPZ,SWIT NETRAL JUP Z MITSUDA,,,0,23500,38500,25850,27025,28200,,,
19772,MITSSWITN-LEGE,SWIT NETRAL LEGENDA MITSUDA,,,0,22000,38000,24200,25300,26400,,,
19793,MITSSWITN-REVO,SWIT NETRAL REVO MITSUDA,,,0,19500,34500,21450,22425,23400,,,
18201,MITSTSENSOR-CRF250,SENSOR SUHU CRF 250 MITSUDA,,,0,37800,64500,42000,44000,46000,,,
18202,MITSTSENSOR-CRFK84,SENSOR SUHU CRF K84 MITSUDA,,,0,31600,53500,35000,36500,38500,,,
19914,MITSTSTAT-GTR,TERMOSTAT GTR MITSUDA,,,0,72100,123000,73000,83500,87000,,,
20112,MITSTTPT-BYS,TUTUP TANGKI BYSON MITSUDA,,,0,66500,99500,73150,76475,79800,,,
20207,MITSTTPT-SCOR,TUTUP TANGKI SCORPIO MITSUDA,,,0,64000,102500,70400,73600,76800,,,
8822,MITSUDAKGANDAA-V125ESP,KAMPAS GANDA ASSY VARIO 125 ESP MITSUDA TK2-G,,,0,172000,192000,189200,198000,206500,,,
1172,MIZZBD225-17,BD MIZZLE 225/250-17,,37750,0,23783,29000,24750,25000,25150,,,
1173,MIZZBD250-18,BD MIZZLE 250-18,,41000,0,25850,32000,26950,27150,27400,,,
1175,MIZZBD275-17,BD MIZZLE 275-17,,42000,0,26460,32500,27550,27800,28000,,,
1174,MIZZBD300-18,BD MIZZLE 275/300-18,,47100,0,29673,36500,30850,31150,31400,,,
1177,MIZZBD50-17,BD MIZZLE 50/90-17,,36750,0,23153,29000,24150,24350,24500,,,
1179,MIZZBD-60-14,BD MIZZLE 60/90-14,,34000,0,21428,26500,22300,22550,22850,,,
1178,MIZZBD60-17,BD MIZZLE 60/80-17,,37250,0,23468,29000,24450,24650,24850,,,
1364,MIZZBL225-17PTREAD,BL MIZZLE 225-17 POWER TREAD,,163000,0,110025,127000,114500,115500,116000,,,
1365,MIZZBL-250-17PTREAD,BL MIZZLE 250-17 P0WER TREAD,,189500,0,127913,147500,132000,133500,135000,,,
1366,MIZZBL275-17PTREAD,BL MIZZLE 275-17 P0WER TREAD,,235000,0,158625,182500,166500,167000,167500,,,
1367,MIZZBL60-17,BL MIZZLE 60/80-17 M89,,179000,0,120825,138000,125500,126500,127000,,,
1368,MIZZBL70-17,BL MIZZLE 70/80-17 M89,,198000,0,130300,150000,135500,136500,137000,,,
1369,MIZZBL80-17,BL MIZZLE 80/80-17,,243000,0,164025,189000,171000,172500,173000,,,
1176,MIZZLEBD300-17,BD MIZZLE 300-17,,46000,0,28980,36500,30150,30400,30650,,,
5917,MKM-BETF1,HANFAT BEAT FI MKM,,,0,13400,25500,16500,17500,18000,,,
2162,MKMCAGAS-MX,CAKEPAN GAS MX MKM TK2,,,0,12000,22000,13200,13800,14400,,,
5916,MKMHF-BEAF1ESP,HANFAT BEAT FI ESP MKM,,,0,13400,25500,16500,17500,18000,,,
5921,MKMHF-CBR,HANFAT CB 150 R/VERSA MKM TK2-K,,,0,13400,25500,16000,17500,18000,,,
5925,MKMHF-FIN,HANFAT FINO F1 MKM,,,0,13400,25500,16500,17500,18000,,,
5990,MKMHF-KAZE,HANFAT KAZE MKM,,,0,13750,25500,16500,17500,18000,,,
6034,MKMHF-MEG,HANFAT MEGA PRO MKM,,,0,13400,25500,16500,17500,18000,,,
6045,MKMHF-MIO,HANFAT MIO MKM,,,0,13400,25500,16500,17500,18000,,,
6040,MKMHF-MIOJ,HANFAT MIO J MKM,,,0,13400,25500,16500,17500,18000,,,
6051,MKMHF-PCX,HANFAT PCX MKM,,,0,13400,25500,16000,17500,18000,,,
6074,MKMHF-SMAS,HANFAT SMASH/ SHOGUN MKM,,,0,13400,25500,16000,17500,18000,,,
6085,MKMHF-VAR150,HANFAT VARIO 150 MKM,,,0,13400,25500,16500,17500,18000,,,
6107,MKMHF-VIX,HANFAT VIXION/N MAX MKM,,,0,13750,25500,16500,17500,18000,,,
14585,MKMPIPA-KAR,PIPA GAS KARISMA MKM,,,0,2000,4500,3000,3500,4000,,,
14625,MKMPIPA-SMASH,PIPA GAS SMASH MKM,,,0,3000,5500,3400,3550,3700,,,
11003,MKTKUNCIA-SHO,KUNCI KONTAK ASSY SHOGUN MOKITA TK2-B,,,0,36000,57500,39600,41500,43500,,,
18875,MMSPION-JUPZN,SPION JUP Z NEW/VEGA ZR MM,,,0,14700,25500,16170,16905,17640,,,
4722,MNFILT-BYS,FILTER OLI BYSON MN TK2-C,,,0,19500,29500,21450,22425,23400,,,
2863,MODECDI-GRAND,CDI GRAND MODEPART TK1L8,,,0,34500,58500,37950,39675,41400,,,
19668,MODESTICKRB-MEG,STICK REM BLK MEGAPRO MODEPART,,,0,15000,22500,16500,17250,18000,,,
19714,MODESTICKRB-TIG,STICK REM BLK TIGER MODEPART,,,0,19000,29500,20900,21850,22800,,,
17536,MODISHRUJIH-157,RUJI 157 HTM MODISH,,,0,32500,51000,36500,38000,39000,,,
17575,MODISHRUJIH-164,RUJI 164 HTM MODISH,,,0,32500,55000,35800,37500,39000,,,
17596,MODISHRUJIH-172,RUJI 172 HT MODISH,,,0,32500,51000,35800,37500,39000,,,
140,MOKIANGKD-MX,ANGKER DINAMO MX MOKINI TK2,,,0,42500,64000,46800,49500,51500,,,
172,MOKIANGKD-THUN,ANGKER DINAMO THUNDER MOKINI TK2,,,0,62500,85500,68800,72500,75500,,,
1991,MOKIBFILT-VZR,BUSA FILTER VEGA ZR MOKINI,,,0,15800,26500,17400,18500,19000,,,
2864,MOKICDI-GRA,CDI GRAND MOKITA/TKNW,,,0,10500,20500,12000,12500,13500,,,
2965,MOKICDI-RC100,CDI RC100 MOKITA,,SH,0,10500,19500,11500,12000,13000,,,
4910,MOKIGIRDB-BLADE,GIR DPN BLK BLADEREVO ABS 1437T MOKITA,,SINAR,0,35000,62000,38500,40500,42500,,,
4912,MOKIGIRDB-FI,GIR DPN BLK FI 39T MOKITA/TZENG/OSK TK2-C,,28200,0,35000,49500,38000,40000,42000,,,
4917,MOKIGIRDB-GL100,GIR DPN BLK GL 100 38T MOKITA TK2-C,,,0,32100,53000,35400,37000,38500,,,
4922,MOKIGIRDB-GRA,GIR DPN BLK GRAND 36T HKR/OSK/MOKITA TK2-C,,,0,25272,45500,29000,30000,32000,,,
4928,MOKIGIRDB-JUPZ,GIR DPN BLK JUPITER Z 36T MOKITA,,,0,25300,45500,29000,30000,32000,,,
4931,MOKIGIRDB-KAR,GIR DPN BLK KARISMA 428-36T MOKITA TK2-C,,,0,25200,45500,32500,33500,34500,,,
4939,MOKIGIRDB-NEOT,GIR DPN BLK NEOTECH MOKITA,,,0,37000,63000,41500,43500,45500,,,
4943,MOKIGIRDB-RXK,GIR DPN BLK RXK 37T MOKITA/HKR TK2-C,,,0,33100,54000,36000,37500,39000,,,
4948,MOKIGIRDB-SHO,GIR DPN BLK SHOGUN/RC 35T MOKITA/HKR TK2-C,,31104,0,32100,53000,35400,37000,38500,,,
4950,MOKIGIRDB-SMA,GIR DPN BLK SMASH 35T MOKITA,,25200,0,31600,45500,34000,35500,37000,,,
4951,MOKIGIRDB-SMASN,GIR DPN BLK SMASH NEW 36T MOKITA/HKR TK2-C,,,0,32100,53000,35400,37000,38500,,,
4958,MOKIGIRDB-SUP,GIR DPN BLK SUPRA MOKITA,,,0,28200,49500,32000,33500,35000,,,
4959,MOKIGIRDB-SUPFITN,GIR DPN BLK SUPRAFIT NEW 36 T MOKITA,,,0,25300,45500,28500,30000,31500,,,
4964,MOKIGIRDB-TOR,GIR DPN BLK TORNADO 40T MOKITA TK2-C,,,0,27700,41500,30500,32000,33500,,,
4971,MOKIGIRDB-VZR,GIR DPN BLK VEGA ZR 428-40T MOKITA/KEIHAN/HKR,,,0,28200,48500,33000,34500,36000,,,
6264,MOKIHOLD-KAZE,HOLDER KANAN KAZE MOKINI TK2-B,,,0,34500,58000,38000,39500,40500,,,
6729,MOKIHOLD-SCORP,HOLDER KIRI SCORPIO MOKINI TK2-B,,,0,26000,58000,38000,40000,42000,,,
11580,MOKIKUNCIO-TORN,KUNCI KONTAK ONLY TORNADO MOKINI TK2-B,,,0,41500,62000,45650,48000,50000,,,
167,MOKINIANGKD-SMASH,ANGKER DINAMO SMASH MOKINI TK2,,,0,35100,56000,38700,40500,42500,,,
181,MOKINIANGKD-VAR,ANGKER DINAMO VARIO MOKINI TK2,,,0,42500,64000,46800,49500,51500,,,
17768,MOKINIRMHAD-THUN,RUMAH ANGKER DINAMO THUNDER MOKINI,,,0,45000,74000,49500,52000,54500,,,
12495,MOKINOKEN-JUPZ,NOKEN AS JUPITER Z/VEGA R NEW MOKINI TK2-C,,,0,58000,98500,63800,66700,69600,,,
14009,MOKIPDSL-VEGZR,PEDAL SLAH VERA ZR MOKINI TK2-B,,,0,27500,46500,30500,32000,33500,,,
18621,MOKISKEP-ALFA,SKEP ALFA MOKITA,,,0,9000,18500,9950,10500,11000,,,
18638,MOKISKEP-CRYP,SKEP CRYPTON MOKITA,,,0,9000,18500,9950,10500,11000,,,
18639,MOKISKEP-FI,SKEP F1 MOKITA,,,0,9000,18500,9950,10500,11000,,,
18648,MOKISKEP-GL100,SKEP GL100 MOKITA,,,0,9000,18500,9950,10500,11000,,,
18650,MOKISKEP-GLK,SKEP GLK MOKITA,,,0,9000,18500,9950,10500,11000,,,
18654,MOKISKEP-GRA,SKEP GRAND MOKITA,,,0,9000,18500,9950,10500,11000,,,
18660,MOKISKEP-JUPZ,SKEP JUPZ MOKITA,,,0,9000,18500,9950,10500,11000,,,
18664,MOKISKEP-KAR,SKEP KARISMA MOKITA,,,0,10000,19500,11000,12000,12500,,,
18669,MOKISKEP-NEOT,SKEP NEOTECH MOKITA,,,0,10000,19500,11500,12000,12500,,,
18676,MOKISKEP-RX100,SKEP RX100 MOKITA,,,0,9000,18500,9950,10500,11000,,,
18679,MOKISKEP-RXS,SKEP RXS MOKITA,,,0,9000,18500,9950,10500,11000,,,
18681,MOKISKEP-SATR,SKEP SATRA 6SP,,,0,9500,18500,10450,10925,11400,,,
18688,MOKISKEP-SHO,SKEP SHOGUN MOKITA,,,0,9000,18500,9950,10500,11000,,,
18685,MOKISKEP-SHO125,SKEP SHOGUN 125R MOKITA,,,0,9000,18500,9950,10500,11000,,,
18690,MOKISKEP-SMAS,SKEP SMASH MOKITA,,,0,9999,19500,11500,12000,13000,,,
18705,MOKISKEP-VEGZR,SKEP VEGAZR MOKITA,,,0,9000,18500,9950,10500,11000,,,
18708,MOKISKEP-YB100,SKEP YB100 MOKITA,,,0,9000,18500,9950,10500,11000,,,
19115,MOKISPUL-BEATF1,SPUL ASSY BEAT FI MOKITA,,,0,91400,146500,100600,105500,110000,,,
19203,MOKISPUL-FORCF1,SPUL ASSY FORCE F1 INJ MOKITA,,,0,105000,168000,115500,121000,127000,,,
19227,MOKISPUL-JUPF1,SPUL ASSY JUP F1 MOKITA,,,0,103000,173000,113500,119000,124000,,,
19299,MOKISPUL-MIO,SPUL ASSY MIO MOKITA,,,0,90000,152000,99500,104000,108500,,,
19294,MOKISPUL-MIOJ,SPUL ASSY MIO J MOKITA,,,0,105500,171000,116500,122000,127000,,,
19342,MOKISPUL-PROCDI,SPUL ASSY PRO CDI MOKITA,,,0,76500,131000,84500,88000,92500,,,
19420,MOKISPUL-SPIN,SPUL ASSY SPIN MOKITA,,,0,103000,177000,113500,118500,124000,,,
19442,MOKISPUL-SUP,SPUL ASSY SUPRA MOKINI,,,0,66000,112000,72600,76000,80000,,,
19451,MOKISPUL-SUPNEW,SPUL ASSY SUPRAFIT NEW MOKINI,,GALAKSI,0,66000,112000,72600,76000,80000,,,
19537,MOKISPUL-VEGAZR8,SPUL ASSY VEGA ZR 8SPOLL MOKITA,,,0,77700,132000,85470,89355,93240,,,
12477,MOKITNOKEN-JOY,NOKEN AS JOY OLD MOKITA TK2-C,,,0,52500,84000,57750,60375,63000,,,
4404,MOMEDISCPAD-VARCBS,DISCPAD DPN VARIO CBS MOMENTUM,,,0,6500,12000,7300,7700,8000,,,
6064,MOPHF-REVO,HANFAT REVO SET MOP TK2-K,,,0,14000,25500,15400,16100,16800,,,
12088,MOPLVRCK-JUPZ,LEVER CHOKE ASSY JUP Z ROBOT MOP TK2-C,,,0,9750,16000,10725,11212,11700,,,
14097,MOPPVERS-CS1,PEDAL VERSNELING CS-1 MOP TK2-B,,,0,29000,44500,31900,33500,35000,,,
59,MOTOAKI-MTX5AL,AKI MOTOBATT GRAND KERING,,177600,0,196000,260000,215500,225500,235500,,,
62,MOTOAKI-MTX7A,AKI MOTOBATT NINJA MTX7A,,273000,1,291200,385000,321000,335000,350000,,,
65,MOTOAKI-MTX7D,AKI MOTOBATT TIGER MTX7D,,,0,291200,385000,322500,336500,351500,,,
64,MOTOAKI-MTX9,AKI MOTOBATT THUNDER 125 MTX9,,288600,0,312500,427000,344000,368000,385000,,,
66,MOTOAKI-MTZ6S,AKI MOTOBATT VARIO 125 MTZ6S,,221000,2,240100,315000,264000,282500,295000,,,
61,MOTOAKI-MTZ7V,AKI MOTOBATT KLX MTZ7V,,265000,0,317000,407000,348500,364500,380500,,,
7884,MOTOKAKOPL-MX,KABEL KOPLING MX MOTOYAMA TK2-B-1-3,,,0,12000,21000,13200,13800,14400,,,
13028,MOTOOLIRANT,OLI RANTAI MOTOGUARD 300 ML,,,0,11500,18500,12750,13500,14000,,,
4449,MOXIDDKGR-F1,DUDUKAN GIR BLK F1 MOXIS,,,0,42000,68500,46500,48500,50500,,,
11304,MOXIKUNCIO-JUPRO,KUNCI KONTAK ONLY JUP ROBOT 2010 MOXIS,,,0,75000,117000,82500,86500,90000,,,
11563,MOXIKUNCIO-SUPFITN,KUNCI KONTAK ONLY SUPRAFIT NEW MOXIS,,,0,23200,37500,26000,27000,28500,,,
650,MOXISASSHOCK-JUP,AS SHOCK DPN JUPITER Z MOXIS,,,0,81000,136000,89000,93500,98000,,,
1885,MOXISBFILT-BYS,BUSA FILTER BYSON MOXIS,,,0,15500,26500,17100,18000,19000,,,
2248,MOXISCARB-FU,CARBURATOR FU MAXIS,,,0,250000,373000,275000,287500,300000,,,
2292,MOXISCARB-JUPZ,CARBURATOR JUPITER Z MOXIS TK2,,GALAKSY,0,138500,229000,152350,159500,166500,,,
2495,MOXISCAR-SUP,CARBURATOR SUPRA MOXIS,,,0,97500,161000,107500,112500,117500,,,
4148,MOXISCOPB-VAR125,COP BUSI VARIO 125 MOXIS,,,0,5900,10500,6490,6785,7080,,,
18710,MOXISFULL-MIOJ,SOKET FULL PUMP MIO J MOXIS,,,0,45400,75500,50000,52500,55000,,,
13551,MOXISPREM-JUPZ,PEDAL REM JUPITER Z MOXIS,,,0,21300,36500,23500,24500,25500,,,
17478,MOXISROTAKS-102,ROTAK INJEKSI SUPRA X 125 FI MOXIS,,,0,85250,144000,93800,98500,102500,,,
17486,MOXISROTAKV-113,ROTAK INJEKSI VIXION 2007 MOXIS,,,0,88110,143500,97000,101500,106000,,,
18994,MOXISSPION-YMHBULATCR,SPION YAMAHA BULAT CROME PENDEK MOXIS,,,0,22500,37500,24750,25875,27000,,,
18248,MOXISTPS-BEAF1,SENSOR TPS BEAT FI MOXIS,,,0,52800,87500,58500,61000,64000,,,
18252,MOXISTPS-BEALED,SENSOR TPS BEAT LED 2020 MOXIS,,,0,52800,87500,58500,61000,64000,,,
20473,MOXISWATERA-FUFI,WATER PUMP ASSY SATRIA FU FI MOXIS,,,0,202000,332000,222500,232500,242500,,,
19752,MOXISWITN-BLADE,SWIT NETRAL BLADE/REVO ABS MOXIS,,,0,11000,21500,13000,14500,15000,,,
19934,MOXITSTST-VAR,TERMOSTAT VARIO MOXIS,,,0,57330,94500,64000,68000,71000,,,
20490,MOXIWATER-VIX,WATER PUMP ASSY VIXION/MXKING 2PV MOXIS TK2-C,,,0,183000,291000,201500,211000,220000,,,
20352,MOXSVBELTO-BEAT,VANBELT BEAT ONLY MOXIS,,,0,17500,27500,19250,20125,21000,,,
14124,MOXXPVERS-FU,PEDAL VERSNELING FU FL MOXIS TK2-B,,,0,24000,40500,26500,28000,29500,,,
18000,MOXXRGANDA-VEGZR.,RUMAH GANDA VEGA ZR 24T MOXXIS TK2-B,,,0,88500,140000,97350,101775,106200,,,
2146,MPCAGAS-BEAFI,CAKEPAN GAS BEAT FI ESP MP TK2,,,0,13000,22500,14500,15000,16000,,,
2153,MPCAGAS-KAR,CAKEPAN GAS KARISMA MP,,,0,12400,22500,14500,15000,16000,,,
2159,MPCAGAS-MIO,CAKEPAN GAS MIO/JUP Z/MX TK2,,,0,13000,22500,14500,15000,16000,,,
2157,MPCAGAS-MIOJ,CAKEPAN GAS MIO J/MIO GT/MIO M3 TK2,,,0,13000,22500,14500,15000,16000,,,
2166,MPCAGAS-PRO,CAKEPAN GAS PRO MP TK2,,,0,13000,22500,14500,15000,16000,,,
5269,MPHANDELKN-CBR,HANDEL KOPLING CBR MP,,,0,15600,26500,17500,18000,19000,,,
5726,MPHANDELKN-NOUVO,HANDEL REM NOUVO KN MP TK2-L,,,0,10300,18000,11400,12000,12500,,,
5757,MPHANDELKN-SCOPYFI,HANDEL REM SCOOPY FI KN MP TK2-L,,,0,13800,23000,15250,16000,17000,,,
5841,MPHANDELKN-V125,HANDEL REM VARIO 125 FI KN MP TK2-L,,,0,15200,26500,16750,17500,18500,,,
5891,MPHANDELKN-WIN,HANDEL REM WIN KN MP TK2-L,,,0,15200,27000,16750,17500,18500,,,
5296,MPHANDELKR-FU,HANDEL KOPLING FU 150 MP TK2-L,,,0,9000,16000,10000,10500,11000,,,
5465,MPHANDELKR-THUN,HANDEL KOPLING THUNDER MP TK2-L,,,0,13800,24500,15250,16000,17000,,,
5470,MPHANDELKR-THUNN,HANDEL KOPLING THUNDER NEW MP TK2-L,,,0,13800,24500,15250,16000,17000,,,
5934,MPHF-MX,HANFAT JUPITER MX SET MEGA PRIMA TK2-K,,,0,17500,28500,19250,20125,21000,,,
6080,MPHF-SUPX125,HANFAT SUPRA X 125/VARIO 125 ESP/BEAT ESP/POP MEGAPRIMA,,,0,19100,32500,21100,22000,23000,,,
6099,MPHF-VIXN,HANFAT VIXION N/AEROX/N MAX/MX KING/MIO M3 MEGA PRIMA,,,0,18600,32500,21100,22000,23000,,,
5918,MPHHF-BEAF1,HANFAT BEAT FI MPH,,,0,10500,17500,11750,12500,13500,,,
1,MPMADV-C70,ADVANCER C70 MPM/CKD/MPV TK2,,,0,65600,108000,72500,75500,79000,,,
3,MPMADV-CBK2,ADVANCER CBK2 MPM TK2,,,0,65600,108000,72500,75500,79000,,,
4,MPMADV-CBK3,ADVANCER CBK3 MPM TK2,,,0,65600,108000,72500,75500,79000,,,
114,MPMANGKD-F1,ANGKER DINAMO F1 MPM TK2,,,0,35750,57500,39400,41500,43500,,,
118,MPMANGKD-GRAN,ANGKER DINAMO GRAND MPM,,,0,62500,101000,69000,72000,75500,,,
128,MPMANGKD-KAR,ANGKER DINAMO KARISMA MPM,,,0,99300,163000,109500,114500,119500,,,
130,MPMANGKD-KAZE,ANGKER DINAMO KAZE MPM TK2,,,0,61600,95500,67800,71500,74500,,,
141,MPMANGKD-MX,ANGKER DINAMO MX MPM,,,0,61800,99500,68000,71500,75000,,,
147,MPMANGKD-REVOABS,ANGKER DINAMO REVO ABSOLUTE MPM,,,0,75500,123000,83000,87000,91000,,,
151,MPMANGKD-SCORP,ANGKER DINAMO SATRIA MPM TK2,,,0,42500,67500,46800,49000,51500,,,
158,MPMANGKD-SHO,ANGKER DINAMO SHOGUN MPM TK2,,,0,42200,67500,46500,49000,51000,,,
162,MPMANGKD-SHON,ANGKER DINAMO SHOGUN NEW MPM TK2,,,0,42500,67500,46800,49000,51500,,,
175,MPMANGKD-TORN,ANGKER DINAMO TORNADO MPM TK2,,,0,42500,67500,46800,49500,51500,,,
182,MPMANGKD-VAR,ANGKER DINAMO VARIO MPM,,,0,71000,114000,78500,82000,85500,,,
186,MPMANGKD-VZR,ANGKER DINAMO VEGA ZR MPM,,,0,67800,108000,74500,78000,81500,,,
238,MPMAPUNGTC-C70,APUNG TANGKI C70 MPM TK2-GD-C,,,0,19425,33000,21400,23000,24500,,,
246,MPMAPUNGTF-FI,APUNG TANGKI F1 MPM TK2-GD-C,,,0,19425,33500,21400,23000,24500,,,
297,MPMAPUNGT-KAR,APUNG TANGKI KARISMA MPM TK2-GD-C,,,0,29925,51500,33100,35000,37000,,,
307,MPMAPUNGTK-KAZE,APUNG TANGKI KAZE MPM TK2-GD-C,,,0,19425,33000,21400,23000,24500,,,
311,MPMAPUNGT-MPROMONO,APUNG TANGKI MEGAPRO MONO MPM,,,0,29400,49500,32500,34000,35500,,,
340,MPMAPUNGTN-NOUVO,APUNG TANGKI NOUVO MPM TK2-GD-C,,,0,19425,33000,21400,23500,25500,,,
267,MPMAPUNGT-PRO,APUNG TANGKI GL PRO MPM,,,0,24300,41500,27000,28000,29500,,,
347,MPMAPUNGTR-RC100,APUNG TANGKI RC 100 MPM TK2-GD-C,,,0,20790,38000,22900,24500,25500,,,
353,MPMAPUNGTR-REVABS,APUNG TANGKI REVO ABS MPM TK2-GD-C,,,0,19005,33000,21000,22500,23500,,,
366,MPMAPUNGTR-RXZ,APUNG TANGKI RXZ MPM TK2-GD-C,,,0,19425,33000,21400,23000,24500,,,
381,MPMAPUNGTS-SHO,APUNG TANGKI SHOGUN MPM TK2-GD-C,,,0,19425,33000,21400,23000,24500,,,
396,MPMAPUNGTS-SMAN,APUNG TANGKI SMASH NEW/POLOS MPM TK2-GD-C,,,0,23200,38000,25500,27000,28000,,,
415,MPMAPUNGTS-SUPRA,APUNG TANGKI SUPRA MPM TK2-GD-C,,,0,18900,33000,20800,22500,23500,,,
464,MPMAPUNGTV-VGZR,APUNG TANGKI VEGA ZR MPM TK2-GD-C,,,0,19425,33000,21400,23000,24500,,,
799,MPMASSHOCKR-RXS,AS SHOCK DPN RXK MPM,,,0,142000,242000,156200,163500,170500,,,
818,MPMASSHOCKS-SHO125,AS SHOCK DPN SHO 125 MPM,,,0,97500,166000,107300,112500,117000,,,
885,MPMASSHOCKS-SUP,AS SHOCK DPN SUPRA MPM,,,0,93500,158000,102900,107500,112500,,,
2230,MPMCARB-DT100X,CARBURATOR DT100X MPM TK2,,,0,151500,226000,166650,174500,182000,,,
2488,MPMCARB-SPRHLMIN,CARBURATOR SUPRA HELM IN MPM TK2,,,0,235500,353000,259050,270825,282600,,,
2762,MPMCDI-ALFADBL,CDI ALFA DOUBLE MPM TK1L5/5,,,0,28500,48500,31350,32775,34200,,,
2784,MPMCDI-BEAT,CDI BEAT MPM TK1L7,,,0,118000,198000,129800,135700,141600,,,
2837,MPMCDI-FIDBL,CDI FI DOUBLE MPM TK1L4/4,,,0,30500,51500,33550,35075,36600,,,
